"","tfs","tfs_zulu","px","pz","pitch_type","count","inning_side.x","inning.x","p_throws","b_height","stand","zone","id"
"1","233304","2017-09-22T23:33:04Z",-1.0378483347093,3.47234547299583,"FT","2-2","top",2,"R","5-10","L",11,92
"2","235401","2017-09-22T23:54:01Z",-1.10018788408426,2.36143840343406,"FT","0-0","top",3,"R","6-5","L",13,159
"3","235446","2017-09-22T23:54:46Z",-0.707308096364294,1.38825451214787,"CH","2-1","top",3,"R","5-10","L",13,162
"4","235446","2017-09-22T23:54:46Z",-0.707308096364294,1.38825451214787,"CH","2-1","top",3,"R","5-10","L",13,162
"5","235945","2017-09-22T23:59:45Z",-0.715689051146173,2.13722593279959,"CU","1-2","top",3,"R","6-4","R",13,181
"6","001243","2017-09-23T00:12:43Z",-0.108787892166662,1.75543059279964,"CU","1-2","top",4,"R","5-9","R",8,222
"7","003201","2017-09-23T00:32:01Z",-0.206770267748753,2.97173546314549,"FF","1-1","bottom",4,"R","6-1","L",5,287
"8","021115","2017-09-23T02:11:15Z",-0.616269767525597,3.15095781831625,"FF","0-1","top",9,"L","6-1","R",1,623
"9","020511","2017-09-23T02:05:11Z",NA,NA,NA,"0-0","top",9,"L","6-4","R",NA,627
"10","021256","2017-09-23T02:12:56Z",-0.443204983755548,1.96773843049432,"FF","0-0","bottom",9,"R","6-5","L",7,645
"11","021256","2017-09-23T02:12:56Z",-0.443204983755548,1.96773843049432,"FF","0-0","bottom",9,"R","6-3","R",7,645
"12","021256","2017-09-23T02:12:56Z",-0.443204983755548,1.96773843049432,"FF","0-0","bottom",9,"R","5-10","L",7,645
"13","021256","2017-09-23T02:12:56Z",-1.15885507251673,2.59881480957496,"FF","0-0","bottom",9,"R","6-5","L",11,649
"14","021256","2017-09-23T02:12:56Z",-1.15885507251673,2.59881480957496,"FF","0-0","bottom",9,"R","6-3","R",11,649
"15","021256","2017-09-23T02:12:56Z",-1.15885507251673,2.59881480957496,"FF","0-0","bottom",9,"R","5-10","L",11,649
"16","021256","2017-09-23T02:12:56Z",-0.956964115606783,1.62699341538401,"FF","1-1","bottom",9,"R","6-5","L",13,651
"17","021256","2017-09-23T02:12:56Z",-0.956964115606783,1.62699341538401,"FF","1-1","bottom",9,"R","6-3","R",13,651
"18","021256","2017-09-23T02:12:56Z",-0.956964115606783,1.62699341538401,"FF","1-1","bottom",9,"R","5-10","L",13,651
"19","021256","2017-09-23T02:12:56Z",-0.531524165805394,2.91417958071327,"FF","2-2","bottom",9,"R","6-5","L",1,653
"20","021256","2017-09-23T02:12:56Z",-0.531524165805394,2.91417958071327,"FF","2-2","bottom",9,"R","6-3","R",1,653
"21","021256","2017-09-23T02:12:56Z",-0.531524165805394,2.91417958071327,"FF","2-2","bottom",9,"R","5-10","L",1,653
"22","021256","2017-09-23T02:12:56Z",0.0676510800130366,2.69213751458367,"SL","0-0","bottom",9,"R","6-5","L",5,657
"23","021256","2017-09-23T02:12:56Z",0.0676510800130366,2.69213751458367,"SL","0-0","bottom",9,"R","6-3","R",5,657
"24","021256","2017-09-23T02:12:56Z",0.0676510800130366,2.69213751458367,"SL","0-0","bottom",9,"R","5-10","L",5,657
"25","233904","2017-09-22T23:39:04Z",-0.733494461062415,3.34848500354541,"FF","3-2","bottom",2,"L","5-10","R",11,117
"26","000652","2017-09-23T00:06:52Z",-0.30690167187622,2.38391363038059,"KC","1-1","bottom",3,"R","6-0","L",4,216
"27","003202","2017-09-23T00:32:02Z",-0.0688428242694249,1.10606364555769,"SI","0-0","top",5,"L","5-10","R",13,314
"28","003423","2017-09-23T00:34:23Z",-1.30027481456203,1.95966952297577,"SL","1-2","top",5,"R","6-1","R",13,320
"29","005233","2017-09-23T00:52:33Z",-0.585344803333236,2.81333966848613,"KC","1-0","bottom",5,"R","6-1","R",1,367
"30","012031","2017-09-23T01:20:31Z",-0.0872393695491125,2.23770853616517,"FF","0-0","top",7,"R","6-4","R",5,462
"31","012951","2017-09-23T01:29:51Z",-0.621725955299012,1.65332157617977,"SL","0-1","bottom",7,"L","5-11","L",7,485
"32","015811","2017-09-23T01:58:11Z",0.451289360666345,1.05345290260724,"SL","1-0","top",9,"R","6-2","R",14,586
"33","015811","2017-09-23T01:58:11Z",0.451289360666345,1.05345290260724,"SL","1-0","top",9,"R","6-3","L",14,586
"34","015811","2017-09-23T01:58:11Z",0.447703164726359,1.89718294435211,"FT","1-1","top",9,"R","6-2","R",9,587
"35","015811","2017-09-23T01:58:11Z",0.447703164726359,1.89718294435211,"FT","1-1","top",9,"R","6-3","L",9,587
"36","020554","2017-09-23T02:05:54Z",-0.909758830166191,3.5119067601652,"FF","0-0","bottom",9,"R","5-11","L",11,614
"37","021312","2017-09-23T02:13:12Z",0.0396419611223472,1.20830939557277,"CH","1-2","bottom",9,"R","6-3","R",14,637
"38","021312","2017-09-23T02:13:12Z",0.428558016292979,2.90412069579199,"FF","0-0","bottom",9,"R","6-3","R",3,641
"39","230817","2017-09-22T23:08:17Z",-0.254449524189832,2.15098866209478,"FF","0-0","top",1,"R","6-1","R",7,3
"40","231110","2017-09-22T23:11:10Z",0.136870132544975,1.51033594612749,"FC","0-2","top",1,"L","6-5","L",14,17
"41","233000","2017-09-22T23:30:00Z",0.548312324843649,2.02587474236606,"FF","1-1","top",2,"R","5-9","L",9,77
"42","233112","2017-09-22T23:31:12Z",0.39545755015384,2.94381510728082,"FF","1-1","top",2,"R","6-2","L",3,84
"43","235021","2017-09-22T23:50:21Z",-0.182896809680859,2.89679354903186,"FS","1-2","bottom",3,"R","6-1","R",2,141
"44","001454","2017-09-23T00:14:54Z",0.487736947808087,2.41173784224071,"FF","0-0","top",5,"R","6-5","L",9,227
"45","002556","2017-09-23T00:25:56Z",-0.745913109621517,1.65392461883308,"FF","1-2","bottom",5,"R","6-0","L",13,271
"46","010323","2017-09-23T01:03:23Z",-0.435566807059619,2.76036232242582,"CH","0-2","top",7,"R","6-0","L",4,397
"47","010446","2017-09-23T01:04:46Z",-0.244431409547727,0.882424374963742,"CH","0-1","top",7,"R","6-4","L",13,404
"48","012427","2017-09-23T01:24:27Z",1.00138744589669,2.61213417555651,"CH","0-1","bottom",8,"L","6-3","L",12,471
"49","012529","2017-09-23T01:25:29Z",0.709195604012664,1.96349512385367,"SL","0-1","bottom",8,"L","6-2","R",14,476
"50","232715","2017-09-22T23:27:15Z",-0.549863148403351,3.48008439156904,"FF","0-0","bottom",1,"R","6-0","L",1,58
"51","233404","2017-09-22T23:34:04Z",0.667795822353394,2.46679718101088,"FT","0-0","bottom",1,"R","5-11","R",6,92
"52","003311","2017-09-23T00:33:11Z",-0.600906684380565,2.76852377599378,"FF","0-0","bottom",4,"R","6-0","L",1,304
"53","004618","2017-09-23T00:46:18Z",0.320853138499699,2.26910570304461,"CH","2-0","bottom",5,"R","6-3","L",6,351
"54","005029","2017-09-23T00:50:29Z",-0.859106059034181,1.93334715495122,"FF","3-1","top",6,"R","6-5","L",13,361
"55","232041","2017-09-22T23:20:41Z",-0.65190294879974,1.30578269793034,"FF","1-1","bottom",1,"R","6-3","L",13,40
"56","000423","2017-09-23T00:04:23Z",-0.0743912308804739,2.0593131528954,"FF","1-2","top",4,"R","6-0","L",8,181
"57","000507","2017-09-23T00:05:07Z",0.483087147944285,2.42157888393213,"SL","0-0","top",4,"R","6-0","L",3,185
"58","002335","2017-09-23T00:23:35Z",-0.840559358799147,1.92169288938737,"CU","1-0","bottom",4,"R","6-3","L",13,246
"59","004856","2017-09-23T00:48:56Z",-0.358812230233856,1.83874784300087,"SL","3-2","bottom",5,"R","6-1","R",7,321
"60","005051","2017-09-23T00:50:51Z",-0.460360254205485,2.57881277810909,"FT","3-1","bottom",5,"R","6-1","L",1,329
"61","011614","2017-09-23T01:16:14Z",-0.488037116439506,2.14218424684252,"FT","0-0","top",7,"R","6-3","R",7,410
"62","012041","2017-09-23T01:20:41Z",-0.100656128530728,2.66944574358852,"FT","1-1","top",7,"R","5-11","R",2,427
"63","012529","2017-09-23T01:25:29Z",0.893988292223832,2.66668570603538,"FF","1-0","bottom",7,"L","6-2","R",12,441
"64","013145","2017-09-23T01:31:45Z",0.245213488648403,2.04356215420527,"FF","3-0","top",8,"L","5-9","R",6,461
"65","013648","2017-09-23T01:36:48Z",-0.0338864594448841,1.94517317366367,"SI","0-1","bottom",8,"R","6-2","R",8,477
"66","014040","2017-09-23T01:40:40Z",0.0972353317756087,1.89784508283622,"CH","2-0","bottom",8,"L","6-2","R",8,494
"67","231131","2017-09-22T23:11:31Z",-1.22632887884127,2.45313658895842,"FT","0-1","top",1,"R","6-2","R",11,4
"68","231131","2017-09-22T23:11:31Z",-1.22632887884127,2.45313658895842,"FT","0-1","top",1,"R","5-9","R",11,4
"69","231403","2017-09-22T23:14:03Z",0.568629746643548,1.80211912050189,"FT","1-2","top",1,"R","6-2","R",9,18
"70","234052","2017-09-22T23:40:52Z",-0.060856241013446,3.88773347908039,"FF","1-0","bottom",2,"L","6-4","L",11,103
"71","234616","2017-09-22T23:46:16Z",-0.288066090253277,3.46049407639455,"FF","0-0","bottom",2,"R","5-9","L",11,127
"72","002252","2017-09-23T00:22:52Z",-0.629956836556008,2.99732205297548,"FT","0-0","top",5,"L","6-4","R",1,256
"73","004906","2017-09-23T00:49:06Z",0.554422767882338,2.61684365257738,"SL","0-0","bottom",5,"R","6-2","R",6,364
"74","010602","2017-09-23T01:06:02Z",1.2094407256689,1.3924922584767,"SL","0-1","bottom",6,"R","6-2","R",14,426
"75","010602","2017-09-23T01:06:02Z",1.2094407256689,1.3924922584767,"SL","0-1","bottom",6,"R","6-5","L",14,426
"76","020247","2017-09-23T02:02:47Z",NA,NA,NA,"0-0","top",9,"L","6-2","R",NA,598
"77","234329","2017-09-22T23:43:29Z",-0.311532071514593,3.20306226130138,"FF","2-2","top",1,"R","6-1","R",1,21
"78","004851","2017-09-23T00:48:51Z",-0.238861425930515,2.2612531958764,"SL","0-0","top",4,"R","5-9","R",4,217
"79","005940","2017-09-23T00:59:40Z",0.56302926223549,3.81580948436563,"FF","0-1","top",4,"R","6-0","L",12,255
"80","011226","2017-09-23T01:12:26Z",0.410353554345372,2.76648806274908,"SL","0-0","top",5,"R","6-4","R",3,291
"81","011748","2017-09-23T01:17:48Z",-0.811723772180189,1.67410591957212,"CH","2-2","top",5,"L","5-11","R",13,305
"82","015326","2017-09-23T01:53:26Z",0.6555841700545,3.68874099570483,"FT","1-2","top",6,"L","6-0","R",12,414
"83","023841","2017-09-23T02:38:41Z",0.187128716692798,3.18576689568161,"FF","2-2","top",8,"R","6-1","R",2,543
"84","233802","2017-09-22T23:38:02Z",0.169289293616177,2.71972804971784,"FF","3-0","top",1,"R","5-11","L",2,6
"85","233904","2017-09-22T23:39:04Z",0.958336791075135,2.07599698928088,"FF","0-0","top",1,"L","5-10","R",14,13
"86","234114","2017-09-22T23:41:14Z",0.985863858796841,4.09569431259033,"FF","2-2","top",1,"R","6-1","R",12,23
"87","001406","2017-09-23T00:14:06Z",-0.127058914586711,1.93424132804471,"CU","0-0","bottom",2,"L","6-0","R",8,148
"88","002005","2017-09-23T00:20:05Z",-0.311528399014191,1.29077494520473,"FF","1-0","top",3,"R","6-2","R",13,167
"89","002143","2017-09-23T00:21:43Z",0.684062708775315,2.50788224863331,"CU","1-1","top",3,"R","6-3","L",6,175
"90","003708","2017-09-23T00:37:08Z",-0.195762222484859,2.70569138987737,"FF","1-1","top",4,"R","5-9","R",5,227
"91","004332","2017-09-23T00:43:32Z",0.017070649444357,1.77257903890903,"CU","1-2","bottom",4,"R","6-3","R",8,253
"92","004653","2017-09-23T00:46:53Z",0.680791564578584,2.90486564234047,"FT","0-1","bottom",4,"R","6-2","R",3,267
"93","012934","2017-09-23T01:29:34Z",0.0274843609691056,2.39021589312021,"SL","0-1","bottom",6,"R","6-0","L",5,407
"94","021752","2017-09-23T02:17:52Z",NA,NA,NA,"1-2","bottom",8,"L","6-3","R",NA,570
"95","022132","2017-09-23T02:21:32Z",1.70232874486584,3.16850236536104,"FF","2-2","top",9,"R","6-2","L",12,593
"96","022132","2017-09-23T02:21:32Z",0.692968761389811,2.62520821340074,"FF","0-0","top",9,"R","6-2","L",6,597
"97","022939","2017-09-23T02:29:39Z",0.705667453236739,0.642644471144908,"SL","1-2","top",9,"R","5-10","L",14,610
"98","022939","2017-09-23T02:29:39Z",0.799508389143688,3.44255348196474,"FF","0-0","top",9,"R","5-10","L",12,614
"99","001222","2017-09-23T00:12:22Z",0.0315548156749715,2.03946168377088,"FF","1-0","top",1,"R","6-4","R",8,8
"100","002435","2017-09-23T00:24:35Z",-0.748150514950327,2.13109941657497,"FT","0-1","bottom",1,"R","6-3","L",13,45
"101","003605","2017-09-23T00:36:05Z",0.176024941422133,2.9362340603471,"FF","1-0","top",2,"R","5-10","L",2,83
"102","004410","2017-09-23T00:44:10Z",0.684450148672072,2.33674910666138,"FF","0-2","bottom",2,"R","5-9","L",6,109
"103","005250","2017-09-23T00:52:50Z",-0.383664987647615,2.19144901753956,"FF","1-0","top",3,"L","5-11","L",4,136
"104","011623","2017-09-23T01:16:23Z",0.110871317058831,3.00642042354156,"FF","0-0","bottom",3,"R","6-5","L",2,224
"105","012706","2017-09-23T01:27:06Z",0.588355859572666,1.80997189543368,"CH","1-1","top",4,"L","6-1","R",9,260
"106","015818","2017-09-23T01:58:18Z",0.983565952570399,2.76184558536686,"FF","0-1","top",5,"R","6-4","R",12,358
"107","021233","2017-09-23T02:12:33Z",-0.0311912262429697,2.28789701043448,"CH","1-0","top",6,"L","6-2","R",5,412
"108","021232","2017-09-23T02:12:32Z",-1.19279762378923,2.61185943106461,"CU","1-2","top",6,"R","6-1","R",11,414
"109","020554","2017-09-23T02:05:54Z",0.344235043236358,2.65329443407391,"CH","1-1","top",6,"R","5-11","L",6,420
"110","025835","2017-09-23T02:58:35Z",-1.46052316618325,2.83899509397654,"CH","3-2","bottom",7,"L","6-0","L",11,537
"111","030603","2017-09-23T03:06:03Z",0.851633132145187,2.95767813736793,"SL","2-1","top",8,"R","6-0","L",12,547
"112","001207","2017-09-23T00:12:07Z",0.0911821454558362,2.44927412103803,"SL","0-0","top",1,"R","6-2","R",5,7
"113","001802","2017-09-23T00:18:02Z",0.257624103248702,3.26626768447795,"FF","0-1","top",1,"L","6-2","R",3,22
"114","001942","2017-09-23T00:19:42Z",0.546509243961112,1.13647507346635,"SL","1-0","top",1,"R","6-6","R",14,28
"115","003951","2017-09-23T00:39:51Z",-0.306383747834641,3.00958039912258,"FF","0-1","top",2,"R","6-1","R",1,79
"116","012129","2017-09-23T01:21:29Z",1.07687097938788,2.97328846332444,"FF","0-0","bottom",4,"L","6-0","R",12,195
"117","013543","2017-09-23T01:35:43Z",0.343329891224359,2.82919302875331,"FF","2-2","top",5,"L","6-3","R",3,233
"118","020232","2017-09-23T02:02:32Z",-1.12039079978474,1.63164515079243,"CH","0-0","bottom",7,"L","5-11","L",13,349
"119","020324","2017-09-23T02:03:24Z",-0.248825614000077,1.48010746102348,"FF","0-1","bottom",7,"L","6-0","L",7,350
"120","024105","2017-09-23T02:41:05Z",0.427398914859579,1.80466267229005,"SL","0-1","top",8,"R","6-3","R",9,422
"121","024024","2017-09-23T02:40:24Z",0.498953679870331,1.85740640736605,"CH","0-2","top",8,"R","6-2","R",9,423
"122","024601","2017-09-23T02:46:01Z",-0.496920242069994,2.15209895483192,"CH","1-1","top",8,"R","6-1","L",7,439
"123","025538","2017-09-23T02:55:38Z",-0.472809048664297,2.34631659759374,"FF","0-0","top",9,"R","6-3","L",1,472
"124","015342","2017-09-23T01:53:42Z",-0.22128128490956,2.35717709590098,"FF","1-0","bottom",1,"L","6-0","R",5,58
"125","015342","2017-09-23T01:53:42Z",-0.22128128490956,2.35717709590098,"FF","1-0","bottom",1,"L","6-2","R",5,58
"126","015342","2017-09-23T01:53:42Z",-0.637172362191306,2.81998767092994,"FF","0-0","bottom",1,"L","6-0","R",1,65
"127","015342","2017-09-23T01:53:42Z",-0.637172362191306,2.81998767092994,"FF","0-0","bottom",1,"L","6-2","R",1,65
"128","015342","2017-09-23T01:53:42Z",-0.43298752902589,2.4352271621641,"FF","0-1","bottom",1,"L","6-0","R",4,66
"129","015342","2017-09-23T01:53:42Z",-0.43298752902589,2.4352271621641,"FF","0-1","bottom",1,"L","6-2","R",4,66
"130","020814","2017-09-23T02:08:14Z",0.0785739992670045,3.45026090547252,"FF","0-0","top",2,"R","6-6","R",2,118
"131","020814","2017-09-23T02:08:14Z",-0.0129438075317316,2.03062820510585,"CH","1-1","top",2,"R","6-6","R",8,120
"132","020814","2017-09-23T02:08:14Z",-0.237679966165963,1.92299105611389,"CH","3-2","top",2,"R","6-6","R",7,123
"133","020814","2017-09-23T02:08:14Z",-0.99199807505222,2.70167201930222,"FF","3-2","top",2,"R","6-6","R",13,124
"134","020814","2017-09-23T02:08:14Z",0.609215985007211,1.84226385566366,"SL","3-2","top",2,"R","6-6","R",9,125
"135","031019","2017-09-23T03:10:19Z",0.0339497821955427,0.886287710121609,"CH","0-1","top",4,"R","6-0","R",14,322
"136","033929","2017-09-23T03:39:29Z",-0.130488175683081,2.40561304249092,"CU","2-1","bottom",5,"R","5-11","L",5,414
"137","040745","2017-09-23T04:07:45Z",-1.36530410040272,3.23601799572792,"FF","0-1","bottom",6,"L","6-1","R",11,494
"138","023556","2017-09-23T02:35:56Z",-0.52519807009904,2.33349178187284,"FF","1-0","bottom",2,"R","6-5","L",4,108
"139","030116","2017-09-23T03:01:16Z",-0.586207689622796,1.61976859189247,"CH","2-0","top",4,"L","6-2","R",7,204
"140","040544","2017-09-23T04:05:44Z",0.823322978549715,1.76572582562281,"FC","1-1","bottom",7,"R","6-3","L",14,419
"141","021803","2017-09-23T02:18:03Z",0.3539482801527,2.60000795848403,"FT","0-0","top",1,"L","6-3","L",6,25
"142","024721","2017-09-23T02:47:21Z",0.573827338460196,1.41961252047385,"KC","0-2","bottom",2,"L","6-1","L",14,118
"143","030331","2017-09-23T03:03:31Z",1.31618188910579,1.06129011595688,"FC","0-1","bottom",3,"R","6-3","R",14,175
"144","031019","2017-09-23T03:10:19Z",-0.198632343439493,2.22074787524019,"SL","0-1","top",4,"R","6-0","R",5,196
"145","032327","2017-09-23T03:23:27Z",-0.690854938383601,3.01147557224127,"FC","2-2","top",5,"R","6-2","L",1,237
"146","040907","2017-09-23T04:09:07Z",-0.80395849821575,2.14270795057057,"FC","0-1","top",8,"R","5-11","L",13,390
"147","021401","2017-09-23T02:14:01Z",-1.2732341609119,2.82585095591464,"FT","0-0","top",1,"L","6-1","L",11,15
"148","024951","2017-09-23T02:49:51Z",0.721099788828901,2.14262778163258,"CU","0-0","bottom",3,"R","6-3","R",14,134
"149","033809","2017-09-23T03:38:09Z",0.465793309696616,3.51468965287928,"FT","1-0","top",6,"R","6-3","L",3,297
"150","040745","2017-09-23T04:07:45Z",-0.817358419069514,1.93916732732629,"FF","1-2","top",7,"L","6-1","R",13,395
"151","021457","2017-09-23T02:14:57Z",0.207343496470906,3.00635195654093,"FF","3-2","top",1,"L","6-4","R",2,20
"152","021457","2017-09-23T02:14:57Z",0.712910045618589,3.39185923957336,"FF","1-0","top",1,"L","6-1","R",12,25
"153","021457","2017-09-23T02:14:57Z",0.712910045618589,3.39185923957336,"FF","1-0","top",1,"L","6-4","R",12,25
"154","021457","2017-09-23T02:14:57Z",-0.0295726021320729,2.71231267300776,"FF","0-0","top",1,"L","6-1","R",5,31
"155","021457","2017-09-23T02:14:57Z",-0.0295726021320729,2.71231267300776,"FF","0-0","top",1,"L","6-4","R",5,31
"156","021457","2017-09-23T02:14:57Z",-0.263217589659757,1.9125214021714,"FF","1-1","top",1,"L","6-1","R",7,33
"157","021457","2017-09-23T02:14:57Z",-0.263217589659757,1.9125214021714,"FF","1-1","top",1,"L","6-4","R",7,33
"158","024638","2017-09-23T02:46:38Z",0.474892949558931,1.93591266823613,"FF","0-1","top",3,"L","6-1","R",9,132
"159","031719","2017-09-23T03:17:19Z",-0.138286784750895,2.73145844112296,"FF","2-2","top",4,"R","6-3","L",5,245
"160","032912","2017-09-23T03:29:12Z",0.466390091328769,2.96889291279776,"FT","2-0","bottom",4,"L","5-11","R",3,285
"161","041756","2017-09-23T04:17:56Z",-0.108545528595694,1.2288668798648,"FC","3-2","bottom",6,"R","6-0","L",13,437
"162","042947","2017-09-23T04:29:47Z",1.80213716367978,2.18856837680687,"CH","2-2","top",7,"R","6-2","R",14,470
"163","044741","2017-09-23T04:47:41Z",0.51592319746702,2.01365581071394,"FF","0-0","top",8,"L","6-1","L",9,528
"164","172731","2017-09-23T17:27:31Z",-0.287447561745027,2.14915350684,"FF","2-2","top",2,"R","6-3","R",7,73
"165","175325","2017-09-23T17:53:25Z",-0.284899984550606,4.04098328343657,"FF","0-1","top",3,"R","6-4","R",11,159
"166","183206","2017-09-23T18:32:06Z",-0.354994514195851,2.24145419213992,"SL","0-0","bottom",5,"R","6-4","R",4,259
"167","191527","2017-09-23T19:15:27Z",0.509479399218161,2.39297384851524,"FF","0-0","bottom",7,"R","6-4","R",9,405
"168","212138","2017-09-23T21:21:38Z",-0.863319187202337,2.54594846758361,"FF","3-1","top",5,"L","5-10","L",11,218
"169","222555","2017-09-23T22:25:55Z",-0.02743364365538,1.42171028009754,"SL","0-0","top",8,"R","5-11","L",13,427
"170","202323","2017-09-23T20:23:23Z",0.236418529112702,2.47515802588453,"FF","0-0","bottom",1,"L","6-2","L",6,51
"171","210557","2017-09-23T21:05:57Z",0.464192041116506,2.86480559567876,"FF","3-0","bottom",4,"R","5-11","L",3,189
"172","204217","2017-09-23T20:42:17Z",0.4467487745638,3.26472417479993,"FF","1-1","bottom",2,"L","6-1","R",3,121
"173","210737","2017-09-23T21:07:37Z",0.0844095737934612,1.5677465357028,"FF","0-0","top",4,"R","6-2","L",8,216
"174","210905","2017-09-23T21:09:05Z",0.242784055088389,1.94457846482691,"CU","0-2","top",4,"R","6-3","L",9,223
"175","223228","2017-09-23T22:32:28Z",0.286096048063845,3.12129345642208,"FF","1-1","top",7,"R","6-3","L",3,492
"176","231721","2017-09-23T23:17:21Z",0.70789604467738,2.47299456739796,"FF","0-0","top",9,"L","6-0","R",6,654
"177","233011","2017-09-23T23:30:11Z",-0.437757843795899,2.17618314931204,"SI","2-2","bottom",9,"R","6-4","R",7,714
"178","233224","2017-09-23T23:32:24Z",-0.0903223719766613,2.4170851881345,"SI","1-1","bottom",9,"R","6-3","R",5,724
"179","233441","2017-09-23T23:34:41Z",0.0232101280295987,1.60477202365525,"SI","3-2","bottom",9,"R","6-0","L",8,729
"180","235413","2017-09-23T23:54:13Z",0.891309906783139,2.21310135686171,"CH","2-0","top",7,"L","6-2","R",14,380
"181","000552","2017-09-24T00:05:52Z",0.124507433774105,1.35637218852539,"FT","0-1","bottom",7,"R","6-1","R",14,412
"182","000640","2017-09-24T00:06:40Z",0.283580582290614,2.32418511952011,"FF","1-0","bottom",7,"R","6-3","L",6,417
"183","005647","2017-09-24T00:56:47Z",0.0408162357390075,2.56476727462756,"FF","1-2","bottom",8,"L","6-1","R",5,578
"184","010847","2017-09-24T01:08:47Z",-0.417650911259831,2.95332276249281,"FF","3-0","top",9,"R","6-3","L",1,633
"185","231041","2017-09-23T23:10:41Z",-0.247716261328918,3.41283426964805,"FF","0-0","top",1,"R","6-0","R",11,18
"186","231202","2017-09-23T23:12:02Z",0.113258456069355,1.63301644608682,"FF","0-0","top",1,"R","6-1","L",14,25
"187","234343","2017-09-23T23:43:43Z",-0.447216001470879,2.0735708441965,"SL","0-1","bottom",1,"R","6-1","L",7,150
"188","002852","2017-09-24T00:28:52Z",-0.209219833627854,2.62463930009284,"KC","0-1","top",4,"R","6-0","R",5,306
"189","010721","2017-09-24T01:07:21Z",0.746583686953452,2.59244948995067,"FF","3-2","top",6,"R","6-1","R",12,442
"190","012840","2017-09-24T01:28:40Z",1.05483094255117,1.50771569304044,"FF","3-1","bottom",6,"L","6-3","L",14,531
"191","013756","2017-09-24T01:37:56Z",-0.90605769731976,3.15593836129874,"SI","2-2","bottom",6,"R","6-2","R",11,561
"192","015047","2017-09-24T01:50:47Z",-1.00078084807317,2.81619258609373,"SL","2-1","top",7,"R","6-1","L",11,601
"193","232834","2017-09-23T23:28:34Z",-0.412265711603174,3.35261782856,"FF","3-2","bottom",1,"R","6-2","L",1,64
"194","001413","2017-09-24T00:14:13Z",-0.45431354297973,1.80493586963633,"FS","0-2","bottom",3,"L","6-3","R",7,200
"195","003601","2017-09-24T00:36:01Z",1.14026546979281,2.24672313903855,"FF","0-0","top",5,"R","6-5","L",14,261
"196","004019","2017-09-24T00:40:19Z",-0.799019571384506,2.0054826835911,"FT","2-2","top",5,"R","6-3","L",13,272
"197","010421","2017-09-24T01:04:21Z",-0.813919889509323,3.75881764196465,"FF","2-2","bottom",6,"R","6-0","R",11,338
"198","014026","2017-09-24T01:40:26Z",-0.830619756163715,2.00375060999087,"SI","3-1","top",8,"R","5-11","R",13,455
"199","014026","2017-09-24T01:40:26Z",-0.830619756163715,2.00375060999087,"SI","3-1","top",8,"L","6-1","L",13,455
"200","231218","2017-09-23T23:12:18Z",-0.0528386956792549,2.48600238526973,"FT","0-0","top",1,"R","5-11","L",5,9
"201","232101","2017-09-23T23:21:01Z",-0.494409537372046,2.41652627824415,"FF","0-1","bottom",1,"R","5-10","R",4,39
"202","002221","2017-09-24T00:22:21Z",-0.784632934510718,2.81607458183121,"FT","3-1","top",5,"R","6-1","R",11,250
"203","004651","2017-09-24T00:46:51Z",-0.148088621249525,3.05296761319948,"CH","1-0","bottom",6,"R","6-2","R",2,334
"204","010458","2017-09-24T01:04:58Z",0.084880748132994,1.88967944371143,"SL","1-1","top",7,"R","6-2","R",8,388
"205","012151","2017-09-24T01:21:51Z",0.0558719839268797,2.09037652180767,"SI","1-1","bottom",7,"L","6-4","L",8,446
"206","013105","2017-09-24T01:31:05Z",-1.214076885021,2.15415951994345,"SL","3-2","top",8,"R","5-9","L",13,479
"207","020321","2017-09-24T02:03:21Z",0.208593296780309,3.20693295820014,"FF","3-0","top",9,"L","6-1","R",2,600
"208","020432","2017-09-24T02:04:32Z",-0.133785367588193,2.07772461678683,"FF","0-0","top",9,"R","6-3","R",8,605
"209","233149","2017-09-23T23:31:49Z",1.35199476880962,2.35399755697967,"SL","1-2","bottom",1,"R","6-4","R",14,75
"210","235537","2017-09-23T23:55:37Z",0.399785400593192,3.14346927841431,"FF","1-1","top",3,"R","6-2","R",3,154
"211","000832","2017-09-24T00:08:32Z",-0.150027988787835,2.11928259939049,"FF","1-2","top",4,"R","6-3","R",8,195
"212","001010","2017-09-24T00:10:10Z",0.81221102418435,2.03092604761882,"FT","1-1","top",4,"R","5-10","R",14,201
"213","003945","2017-09-24T00:39:45Z",-1.13368091602908,1.45203682464289,"CH","1-2","bottom",5,"R","6-5","R",13,310
"214","004018","2017-09-24T00:40:18Z",0.0790558495088399,2.44527005712647,"FT","1-2","bottom",5,"R","6-5","L",5,311
"215","004118","2017-09-24T00:41:18Z",-0.0147174125150601,1.81857533492467,"CH","2-2","bottom",5,"R","6-3","R",8,313
"216","231144","2017-09-23T23:11:44Z",-0.215925146486057,2.48624308566497,"SI","0-1","top",1,"R","5-10","R",5,9
"217","003732","2017-09-24T00:37:32Z",0.360656250852055,3.01888867937219,"FT","0-1","top",5,"R","6-0","L",3,296
"218","004549","2017-09-24T00:45:49Z",-0.272221451499042,2.28929860941971,"CU","2-1","bottom",5,"R","6-5","L",4,326
"219","010819","2017-09-24T01:08:19Z",0.332697303049235,3.35229844096818,"SL","0-0","bottom",6,"R","6-0","L",3,394
